relative_path,file_type,experiment,model,section_candidate,paper_usability,bytes
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/_vendor/tomli/__pycache__/_re.cpython-311.pyc,.pyc,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,4528
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/_vendor/tomli/__pycache__/_types.cpython-311.pyc,.pyc,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,441
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/_vendor/tomli/_parser.py,.py,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,22633
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/_vendor/tomli/_re.py,.py,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,2943
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/_vendor/tomli/_types.py,.py,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,254
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/_vendor/typing_extensions.py,.py,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,87149
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/_vendor/zipp.py,.py,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,8425
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/archive_util.py,.py,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,7346
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/build_meta.py,.py,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,19539
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/cli-32.exe,.exe,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,65536
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/cli-64.exe,.exe,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,74752
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/cli-arm64.exe,.exe,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,137216
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/cli.exe,.exe,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,65536
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/command/__init__.py,.py,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,396
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/command/__pycache__/__init__.cpython-311.pyc,.pyc,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,668
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/command/__pycache__/alias.cpython-311.pyc,.pyc,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,3935
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/command/__pycache__/bdist_egg.cpython-311.pyc,.pyc,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,25617
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/command/__pycache__/bdist_rpm.cpython-311.pyc,.pyc,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,2223
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/command/__pycache__/build.cpython-311.pyc,.pyc,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,7029
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/command/__pycache__/build_clib.cpython-311.pyc,.pyc,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,4156
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/command/__pycache__/build_ext.cpython-311.pyc,.pyc,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,22043
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/command/__pycache__/build_py.cpython-311.pyc,.pyc,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,23209
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/command/__pycache__/develop.cpython-311.pyc,.pyc,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,10951
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/command/__pycache__/dist_info.cpython-311.pyc,.pyc,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,8013
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/command/__pycache__/easy_install.cpython-311.pyc,.pyc,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,119368
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/command/__pycache__/editable_wheel.cpython-311.pyc,.pyc,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,51446
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/command/__pycache__/egg_info.cpython-311.pyc,.pyc,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,39866
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/command/__pycache__/install.cpython-311.pyc,.pyc,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,6848
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/command/__pycache__/install_egg_info.cpython-311.pyc,.pyc,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,4161
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/command/__pycache__/install_lib.cpython-311.pyc,.pyc,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,6443
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/command/__pycache__/install_scripts.cpython-311.pyc,.pyc,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,4312
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/command/__pycache__/py36compat.cpython-311.pyc,.pyc,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,8069
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/command/__pycache__/register.cpython-311.pyc,.pyc,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,1159
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/command/__pycache__/rotate.cpython-311.pyc,.pyc,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,4219
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/command/__pycache__/saveopts.cpython-311.pyc,.pyc,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,1399
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/command/__pycache__/sdist.cpython-311.pyc,.pyc,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,13471
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/command/__pycache__/setopt.cpython-311.pyc,.pyc,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,7711
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/command/__pycache__/test.cpython-311.pyc,.pyc,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,14652
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/command/__pycache__/upload.cpython-311.pyc,.pyc,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,1123
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/command/__pycache__/upload_docs.cpython-311.pyc,.pyc,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,11974
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/command/alias.py,.py,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,2381
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/command/bdist_egg.py,.py,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,16623
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/command/bdist_rpm.py,.py,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,1182
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/command/build.py,.py,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,6595
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/command/build_clib.py,.py,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,4415
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/command/build_ext.py,.py,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,15821
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/command/build_py.py,.py,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,14115
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/command/develop.py,.py,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,7012
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/command/dist_info.py,.py,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,4800
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/command/easy_install.py,.py,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,85662
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/command/editable_wheel.py,.py,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,31188
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/command/egg_info.py,.py,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,26795
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/command/install.py,.py,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,5163
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/command/install_egg_info.py,.py,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,2226
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/command/install_lib.py,.py,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,3875
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/command/install_scripts.py,.py,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,2612
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/command/launcher manifest.xml,.xml,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,628
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/command/py36compat.py,.py,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,4946
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/command/register.py,.py,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,468
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/command/rotate.py,.py,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,2128
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/command/saveopts.py,.py,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,658
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/command/sdist.py,.py,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,7071
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/command/setopt.py,.py,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,5086
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/command/test.py,.py,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,8102
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/command/upload.py,.py,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,462
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/command/upload_docs.py,.py,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,7494
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/config/__init__.py,.py,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,1121
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/config/__pycache__/__init__.cpython-311.pyc,.pyc,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,2063
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/config/__pycache__/_apply_pyprojecttoml.cpython-311.pyc,.pyc,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,22566
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/config/__pycache__/expand.cpython-311.pyc,.pyc,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,28277
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/config/__pycache__/pyprojecttoml.cpython-311.pyc,.pyc,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,27475
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/config/__pycache__/setupcfg.cpython-311.pyc,.pyc,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,33059
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/config/_apply_pyprojecttoml.py,.py,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,13398
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/config/_validate_pyproject/__init__.py,.py,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,1038
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/config/_validate_pyproject/__pycache__/__init__.cpython-311.pyc,.pyc,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,2351
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/config/_validate_pyproject/__pycache__/error_reporting.cpython-311.pyc,.pyc,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,20242
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/config/_validate_pyproject/__pycache__/extra_validations.cpython-311.pyc,.pyc,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,1900
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/config/_validate_pyproject/__pycache__/fastjsonschema_exceptions.cpython-311.pyc,.pyc,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,3275
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/config/_validate_pyproject/__pycache__/fastjsonschema_validations.cpython-311.pyc,.pyc,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,192673
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/config/_validate_pyproject/__pycache__/formats.cpython-311.pyc,.pyc,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,14390
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/config/_validate_pyproject/error_reporting.py,.py,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,11266
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/config/_validate_pyproject/extra_validations.py,.py,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,1153
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/config/_validate_pyproject/fastjsonschema_exceptions.py,.py,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,1612
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/config/_validate_pyproject/fastjsonschema_validations.py,.py,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,269900
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/config/_validate_pyproject/formats.py,.py,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,8736
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/config/expand.py,.py,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,16319
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/config/pyprojecttoml.py,.py,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,19304
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/config/setupcfg.py,.py,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,25198
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/dep_util.py,.py,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,949
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/depends.py,.py,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,5499
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/discovery.py,.py,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,20799
outputs/efficientnet_conversion/venv/Lib/site-packages/setuptools/dist.py,.py,deployment/conversion,shared,Supplement/reproducibility,SUPPORTING,45578
